original_column,original_row,Gene,column,row,q,target
3,5,YDR129C,6,10,D,Sho1
3,6,YGR250C,6,12,D,Sho1
3,7,YNL138W,6,14,D,Sho1
3,8,YBR177C,6,16,D,Sho1
3,9,YLR025W,6,18,D,Sho1
3,10,YDR129C,6,20,D,Sho1
3,11,YJL151C,6,22,D,Sho1
3,12,YOR284W,6,24,D,Sho1
3,13,YJL128C,6,26,D,Sho1
3,14,YCL024W,6,28,D,Sho1
3,15,YDL113C,6,30,D,Sho1
3,16,border,6,32,D,Sho1
4,1,border,8,2,D,Sho1
4,2,YGL252C,8,4,D,Sho1
4,3,YLR025W,8,6,D,Sho1
4,4,YML016C,8,8,D,Sho1
4,5,YGL099W,8,10,D,Sho1
4,6,YDR229W,8,12,D,Sho1
4,7,YLR206W,8,14,D,Sho1
4,8,YNL255C,8,16,D,Sho1
4,9,YIL095W,8,18,D,Sho1
4,10,YNR006W,8,20,D,Sho1
4,11,YPR184W,8,22,D,Sho1
4,12,YDR129C,8,24,D,Sho1
4,13,YDR229W,8,26,D,Sho1
4,14,YLR191W,8,28,D,Sho1
4,15,YGR178C,8,30,D,Sho1
4,16,border,8,32,D,Sho1
5,1,border,10,2,D,Sho1
5,2,YGR178C,10,4,D,Sho1
5,3,YHL002W,10,6,D,Sho1
5,4,YDL065C,10,8,D,Sho1
5,5,YNL106C,10,10,D,Sho1
5,6,YFL010C,10,12,D,Sho1
5,7,YCL024W,10,14,D,Sho1
5,8,YOL100W,10,16,D,Sho1
5,9,YBR109C,10,18,D,Sho1
5,10,YDL125C,10,20,D,Sho1
5,11,YNL084C,10,22,D,Sho1
5,12,YGL242C,10,24,D,Sho1
5,13,YNL098C,10,26,D,Sho1
5,14,YLR196W,10,28,D,Sho1
5,15,YER114C,10,30,D,Sho1
5,16,border,10,32,D,Sho1
6,1,border,12,2,D,Sho1
6,2,YDR379W,12,4,D,Sho1
6,3,YBR053C,12,6,D,Sho1
6,4,YCL034W,12,8,D,Sho1
6,5,YDL113C,12,10,D,Sho1
6,6,YGR210C,12,12,D,Sho1
6,7,YJR076C,12,14,D,Sho1
6,8,YER166W,12,16,D,Sho1
6,9,YOR081C,12,18,D,Sho1
6,10,YJL164C,12,20,D,Sho1
6,11,YPL249C,12,22,D,Sho1
6,12,YDL199C,12,24,D,Sho1
6,13,YPR055W,12,26,D,Sho1
6,14,YGR238C,12,28,D,Sho1
6,15,YNL271C,12,30,D,Sho1
6,16,border,12,32,D,Sho1
7,1,border,14,2,D,Sho1
7,2,YDR388W,14,4,D,Sho1
7,3,YPL249C,14,6,D,Sho1
7,4,YDL199C,14,8,D,Sho1
7,5,YGL153W,14,10,D,Sho1
7,6,YLR191W,14,12,D,Sho1
7,7,YDR507C,14,14,D,Sho1
7,8,YPR184W,14,16,D,Sho1
7,9,YGR210C,14,18,D,Sho1
7,10,YBR102C,14,20,D,Sho1
7,11,YKL117W,14,22,D,Sho1
7,12,YLR196W,14,24,D,Sho1
7,13,YKR048C,14,26,D,Sho1
7,14,YJL210W,14,28,D,Sho1
7,15,YDL125C,14,30,D,Sho1
7,16,border,14,32,D,Sho1
8,1,border,16,2,D,Sho1
8,2,YBR053C,16,4,D,Sho1
8,3,YBL007C,16,6,D,Sho1
8,4,YNL243W,16,8,D,Sho1
8,5,YHR064C,16,10,D,Sho1
8,6,YLR324W,16,12,D,Sho1
8,7,YDR229W,16,14,D,Sho1
8,8,YLR370C,16,16,D,Sho1
8,9,YPR154W,16,18,D,Sho1
8,10,YDR368W,16,20,D,Sho1
8,11,YBR109C,16,22,D,Sho1
8,12,YKR082W,16,24,D,Sho1
8,13,YDR379W,16,26,D,Sho1
8,14,YKR082W,16,28,D,Sho1
8,15,YKL129C,16,30,D,Sho1
8,16,border,16,32,D,Sho1
9,1,border,18,2,D,Sho1
9,2,YBL071W-A,18,4,D,Sho1
9,3,YBR023C,18,6,D,Sho1
9,4,YNL255C,18,8,D,Sho1
9,5,YFR040W,18,10,D,Sho1
9,6,YLR166C,18,12,D,Sho1
9,7,YHL002W,18,14,D,Sho1
9,8,YGR281W,18,16,D,Sho1
9,9,YJR076C,18,18,D,Sho1
9,10,YAR014C,18,20,D,Sho1
9,11,YOR042W,18,22,D,Sho1
9,12,YLR370C,18,24,D,Sho1
9,13,YPR108W,18,26,D,Sho1
9,14,YOR229W,18,28,D,Sho1
9,15,YOR284W,18,30,D,Sho1
9,16,border,18,32,D,Sho1
10,1,border,20,2,D,Sho1
10,2,YMR192W,20,4,D,Sho1
10,3,YDR129C,20,6,D,Sho1
10,4,YGR281W,20,8,D,Sho1
10,5,YML035C,20,10,D,Sho1
10,6,YJL042W,20,12,D,Sho1
10,7,YJR076C,20,14,D,Sho1
10,8,YOR039W,20,16,D,Sho1
10,9,YJL042W,20,18,D,Sho1
10,10,YLR166C,20,20,D,Sho1
10,11,YDR329C,20,22,D,Sho1
10,12,YMR216C,20,24,D,Sho1
10,13,YLR196W,20,26,D,Sho1
10,14,YCL024W,20,28,D,Sho1
10,15,YJL151C,20,30,D,Sho1
10,16,border,20,32,D,Sho1
11,1,border,22,2,D,Sho1
11,2,YER118C,22,4,D,Sho1
11,3,YOR181W,22,6,D,Sho1
11,4,YML035C,22,8,D,Sho1
11,5,YMR026C,22,10,D,Sho1
11,6,YKL117W,22,12,D,Sho1
11,7,YDL019C,22,14,D,Sho1
11,8,YPL115C,22,16,D,Sho1
11,9,YGL060W,22,18,D,Sho1
11,10,YOR284W,22,20,D,Sho1
11,11,YCR088W,22,22,D,Sho1
11,12,YOR081C,22,24,D,Sho1
11,13,YDR229W,22,26,D,Sho1
11,14,YDR170C,22,28,D,Sho1
11,15,YLR330W,22,30,D,Sho1
11,16,border,22,32,D,Sho1
12,1,border,24,2,D,Sho1
12,2,YKL054C,24,4,D,Sho1
12,3,YJL020C,24,6,D,Sho1
12,4,YIL095W,24,8,D,Sho1
12,5,YLR370C,24,10,D,Sho1
12,6,YHR158C,24,12,D,Sho1
12,7,YBR177C,24,14,D,Sho1
12,8,YIR003W,24,16,D,Sho1
12,9,YKL117W,24,18,D,Sho1
12,10,YJL020C,24,20,D,Sho1
12,11,YPL249C,24,22,D,Sho1
12,12,YDR507C,24,24,D,Sho1
12,13,YML131W,24,26,D,Sho1
12,14,YKR048C,24,28,D,Sho1
12,15,YKL051W,24,30,D,Sho1
12,16,border,24,32,D,Sho1
13,1,border,26,2,D,Sho1
13,2,YGL197W,26,4,D,Sho1
13,3,YER118C,26,6,D,Sho1
13,4,YKL013C,26,8,D,Sho1
13,5,YGR229C,26,10,D,Sho1
13,6,YLR337C,26,12,D,Sho1
13,7,YDL125C,26,14,D,Sho1
13,8,YOR284W,26,16,D,Sho1
13,9,YGR250C,26,18,D,Sho1
13,10,YMR139W,26,20,D,Sho1
13,11,YML035C,26,22,D,Sho1
13,12,YOL100W,26,24,D,Sho1
13,13,YDR329C,26,26,D,Sho1
13,14,YKL129C,26,28,D,Sho1
13,15,YJL020C,26,30,D,Sho1
13,16,border,26,32,D,Sho1
14,1,border,28,2,D,Sho1
14,2,YNL287W,28,4,D,Sho1
14,3,YER155C,28,6,D,Sho1
14,4,YNL307C,28,8,D,Sho1
14,5,YKR001C,28,10,D,Sho1
14,6,YIR003W,28,12,D,Sho1
14,7,YBR053C,28,14,D,Sho1
14,8,YNL020C,28,16,D,Sho1
14,9,YGL252C,28,18,D,Sho1
14,10,YLL039C,28,20,D,Sho1
14,11,YAL041W,28,22,D,Sho1
14,12,YNL084C,28,24,D,Sho1
14,13,YLR314C,28,26,D,Sho1
14,14,YAR014C,28,28,D,Sho1
14,15,YOR181W,28,30,D,Sho1
14,16,border,28,32,D,Sho1
15,1,border,30,2,D,Sho1
15,2,YDR265W,30,4,D,Sho1
15,3,YLL040C,30,6,D,Sho1
15,4,YIL062C,30,8,D,Sho1
15,5,YLR206W,30,10,D,Sho1
15,6,YDR507C,30,12,D,Sho1
15,7,YBR109C,30,14,D,Sho1
15,8,YOL147C,30,16,D,Sho1
15,9,YLL039C,30,18,D,Sho1
15,10,YDR515W,30,20,D,Sho1
15,11,YOR229W,30,22,D,Sho1
15,12,YBL039C,30,24,D,Sho1
15,13,YOR204W,30,26,D,Sho1
15,14,YKL129C,30,28,D,Sho1
15,15,YML131W,30,30,D,Sho1
15,16,border,30,32,D,Sho1
16,1,border,32,2,D,Sho1
16,2,YJL151C,32,4,D,Sho1
16,3,YIL062C,32,6,D,Sho1
16,4,YPR108W,32,8,D,Sho1
16,5,YKL117W,32,10,D,Sho1
16,6,YNL307C,32,12,D,Sho1
16,7,YIL033C,32,14,D,Sho1
16,8,YDR166C,32,16,D,Sho1
16,9,YPL115C,32,18,D,Sho1
16,10,YML131W,32,20,D,Sho1
16,11,YLR258W,32,22,D,Sho1
16,12,YGL153W,32,24,D,Sho1
16,13,YDL019C,32,26,D,Sho1
16,14,YBR200W,32,28,D,Sho1
16,15,YPL115C,32,30,D,Sho1
16,16,border,32,32,D,Sho1
17,1,border,34,2,D,Sho1
17,2,YDL065C,34,4,D,Sho1
17,3,YER155C,34,6,D,Sho1
17,4,YHR016C,34,8,D,Sho1
17,5,YDR515W,34,10,D,Sho1
17,6,YJL164C,34,12,D,Sho1
17,7,YER118C,34,14,D,Sho1
17,8,YGR229C,34,16,D,Sho1
17,9,YKR001C,34,18,D,Sho1
17,10,YDR388W,34,20,D,Sho1
17,11,YGR250C,34,22,D,Sho1
17,12,YDR515W,34,24,D,Sho1
17,13,YMR139W,34,26,D,Sho1
17,14,YCR088W,34,28,D,Sho1
17,15,YDR515W,34,30,D,Sho1
17,16,border,34,32,D,Sho1
18,1,border,36,2,D,Sho1
18,2,YOR042W,36,4,D,Sho1
18,3,YNL307C,36,6,D,Sho1
18,4,YDL019C,36,8,D,Sho1
18,5,YCL024W,36,10,D,Sho1
18,6,YPR154W,36,12,D,Sho1
18,7,YBR023C,36,14,D,Sho1
18,8,YDL065C,36,16,D,Sho1
18,9,YER155C,36,18,D,Sho1
18,10,YDL226C,36,20,D,Sho1
18,11,YOR081C,36,22,D,Sho1
18,12,YPL246C,36,24,D,Sho1
18,13,YBR177C,36,26,D,Sho1
18,14,YPR055W,36,28,D,Sho1
18,15,YCR030C,36,30,D,Sho1
18,16,border,36,32,D,Sho1
19,1,border,38,2,D,Sho1
19,2,YDR170C,38,4,D,Sho1
19,3,YGL206C,38,6,D,Sho1
19,4,YAL041W,38,8,D,Sho1
19,5,YAR014C,38,10,D,Sho1
19,6,YDL113C,38,12,D,Sho1
19,7,YPL246C,38,14,D,Sho1
19,8,YMR109W,38,16,D,Sho1
19,9,YDR166C,38,18,D,Sho1
19,10,YBR234C,38,20,D,Sho1
19,11,YGR238C,38,22,D,Sho1
19,12,YKL054C,38,24,D,Sho1
19,13,YOR035C,38,26,D,Sho1
19,14,YNL106C,38,28,D,Sho1
19,15,YLR144C,38,30,D,Sho1
19,16,border,38,32,D,Sho1
20,1,border,40,2,D,Sho1
20,2,YMR192W,40,4,D,Sho1
20,3,YNL106C,40,6,D,Sho1
20,4,YCR030C,40,8,D,Sho1
20,5,YER166W,40,10,D,Sho1
20,6,YOR229W,40,12,D,Sho1
20,7,YCR009C,40,14,D,Sho1
20,8,YKR048C,40,16,D,Sho1
20,9,YGR210C,40,18,D,Sho1
20,10,YLR119W,40,20,D,Sho1
20,11,YGL206C,40,22,D,Sho1
20,12,YNL094W,40,24,D,Sho1
20,13,YOR204W,40,26,D,Sho1
20,14,YNL287W,40,28,D,Sho1
20,15,YDL226C,40,30,D,Sho1
20,16,border,40,32,D,Sho1
21,1,border,42,2,D,Sho1
21,2,YOR042W,42,4,D,Sho1
21,3,YGR229C,42,6,D,Sho1
21,4,YBR109C,42,8,D,Sho1
21,5,YDR229W,42,10,D,Sho1
21,6,YPR154W,42,12,D,Sho1
21,7,YJL020C,42,14,D,Sho1
21,8,YKL117W,42,16,D,Sho1
21,9,YFR004W,42,18,D,Sho1
21,10,YLR258W,42,20,D,Sho1
21,11,YOR081C,42,22,D,Sho1
21,12,YLR258W,42,24,D,Sho1
21,13,YBR200W,42,26,D,Sho1
21,14,YBL017C,42,28,D,Sho1
21,15,YNL098C,42,30,D,Sho1
21,16,border,42,32,D,Sho1
22,1,border,44,2,D,Sho1
22,2,YLL039C,44,4,D,Sho1
22,3,YHR016C,44,6,D,Sho1
22,4,YNL106C,44,8,D,Sho1
22,5,YAL041W,44,10,D,Sho1
22,6,YCR030C,44,12,D,Sho1
22,7,YMR080C,44,14,D,Sho1
22,8,YBR053C,44,16,D,Sho1
22,9,YJL164C,44,18,D,Sho1
22,10,YGR178C,44,20,D,Sho1
22,11,YDR388W,44,22,D,Sho1
22,12,YML016C,44,24,D,Sho1
22,13,YLR314C,44,26,D,Sho1
22,14,YFR024C-A,44,28,D,Sho1
22,15,YDL160C,44,30,D,Sho1
22,16,border,44,32,D,Sho1
23,1,border,46,2,D,Sho1
23,2,YJL155C,46,4,D,Sho1
23,3,YKR001C,46,6,D,Sho1
23,4,YGL252C,46,8,D,Sho1
23,5,YDR379W,46,10,D,Sho1
23,6,YNL255C,46,12,D,Sho1
23,7,YFR024C-A,46,14,D,Sho1
23,8,YBL007C,46,16,D,Sho1
23,9,YPL246C,46,18,D,Sho1
23,10,YLR258W,46,20,D,Sho1
23,11,YMR109W,46,22,D,Sho1
23,12,YNL094W,46,24,D,Sho1
23,13,YNL020C,46,26,D,Sho1
23,14,YNR007C,46,28,D,Sho1
23,15,YDL125C,46,30,D,Sho1
23,16,border,46,32,D,Sho1
24,1,border,48,2,D,Sho1
24,2,border,48,4,D,Sho1
24,3,border,48,6,D,Sho1
24,4,border,48,8,D,Sho1
24,5,border,48,10,D,Sho1
24,6,border,48,12,D,Sho1
24,7,border,48,14,D,Sho1
24,8,border,48,16,D,Sho1
24,9,border,48,18,D,Sho1
24,10,border,48,20,D,Sho1
24,11,border,48,22,D,Sho1
24,12,border,48,24,D,Sho1
24,13,border,48,26,D,Sho1
24,14,border,48,28,D,Sho1
24,15,border,48,30,D,Sho1
24,16,border,48,32,D,Sho1
1,1,border,1,1,A,Pbs2
1,2,border,1,3,A,Pbs2
1,3,border,1,5,A,Pbs2
1,4,border,1,7,A,Pbs2
1,5,border,1,9,A,Pbs2
1,6,border,1,11,A,Pbs2
1,7,border,1,13,A,Pbs2
1,8,border,1,15,A,Pbs2
1,9,border,1,17,A,Pbs2
1,10,border,1,19,A,Pbs2
1,11,border,1,21,A,Pbs2
1,12,border,1,23,A,Pbs2
1,13,border,1,25,A,Pbs2
1,14,border,1,27,A,Pbs2
1,15,border,1,29,A,Pbs2
1,16,border,1,31,A,Pbs2
2,1,border,3,1,A,Pbs2
2,2,LSB1_DHFR[12],3,3,A,Pbs2
2,3,BOI2_DHFR[12],3,5,A,Pbs2
2,4,RVS167_DHFR[12],3,7,A,Pbs2
2,5,HSE1_DHFR[12],3,9,A,Pbs2
2,6,SHO1_PEX13_DHFR[12],3,11,A,Pbs2
2,7,NBP2_DHFR[12],3,13,A,Pbs2
2,8,CDC25_DHFR[12],3,15,A,Pbs2
2,9,SHO1_NBP2_DHFR[12],3,17,A,Pbs2
2,10,BZZ1_DHFR[12],3,19,A,Pbs2
2,11,ABP1_DHFR[12],3,21,A,Pbs2
2,12,SHO1_ABP1_DHFR[12],3,23,A,Pbs2
2,13,LSB1_DHFR[12],3,25,A,Pbs2
2,14,SHO1_ABP1_DHFR[12],3,27,A,Pbs2
2,15,SHO1_SLA1(SH3_3)_DHFR[12],3,29,A,Pbs2
2,16,border,3,31,A,Pbs2
3,1,border,5,1,A,Pbs2
3,2,SHO1_LSB1_DHFR[12],5,3,A,Pbs2
3,3,SHO1_ABP1_DHFR[12],5,5,A,Pbs2
3,4,PIN3_DHFR[12],5,7,A,Pbs2
3,5,SHO1_HSE1_DHFR[12],5,9,A,Pbs2
3,6,LSB3_DHFR[12],5,11,A,Pbs2
3,7,NBP2_DHFR[12],5,13,A,Pbs2
3,8,SHO1_MYO5_DHFR[12],5,15,A,Pbs2
3,9,CYK3_DHFR[12],5,17,A,Pbs2
3,10,SHO1_SLA1(SH3_1)_DHFR[12],5,19,A,Pbs2
3,11,SHO1_SLA1(SH3_3)_DHFR[12],5,21,A,Pbs2
3,12,SLA1_DHFR[12],5,23,A,Pbs2
3,13,SHO1_HOF1_DHFR[12],5,25,A,Pbs2
3,14,SHO1_STUFFED_DHFR[12],5,27,A,Pbs2
3,15,BEM1_DHFR[12],5,29,A,Pbs2
3,16,border,5,31,A,Pbs2
4,1,border,7,1,A,Pbs2
4,2,PEX13_DHFR[12],7,3,A,Pbs2
4,3,SHO1_RVS167_DHFR[12],7,5,A,Pbs2
4,4,HSE1_DHFR[12],7,7,A,Pbs2
4,5,BOI2_DHFR[12],7,9,A,Pbs2
4,6,HSE1_DHFR[12],7,11,A,Pbs2
4,7,FUS1_DHFR[12],7,13,A,Pbs2
4,8,HOF1_DHFR[12],7,15,A,Pbs2
4,9,HSE1_DHFR[12],7,17,A,Pbs2
4,10,FUS1_DHFR[12],7,19,A,Pbs2
4,11,SHO1_BBC1_DHFR[12],7,21,A,Pbs2
4,12,SHO1_SLA1(SH3_3)_DHFR[12],7,23,A,Pbs2
4,13,SHO1_BZZ1(SH3_1)_DHFR[12],7,25,A,Pbs2
4,14,BOI1_DHFR[12],7,27,A,Pbs2
4,15,ABP1_DHFR[12],7,29,A,Pbs2
4,16,border,7,31,A,Pbs2
5,1,border,9,1,A,Pbs2
5,2,BEM1_DHFR[12],9,3,A,Pbs2
5,3,SHO1_HOF1_DHFR[12],9,5,A,Pbs2
5,4,SDC25_17W_DHFR[12],9,7,A,Pbs2
5,5,SHO1_STUFFED_DHFR[12],9,9,A,Pbs2
5,6,SHO1_BUD14_DHFR[12],9,11,A,Pbs2
5,7,SHO1_SHO1_DHFR[12],9,13,A,Pbs2
5,8,SHO1_CDC25_DHFR[12],9,15,A,Pbs2
5,9,SHO1_MYO3_DHFR[12],9,17,A,Pbs2
5,10,SHO1_BBC1_DHFR[12],9,19,A,Pbs2
5,11,SHO1_DHFR[12],9,21,A,Pbs2
5,12,SHO1_CYK3_DHFR[12],9,23,A,Pbs2
5,13,SHO1_MYO5_DHFR[12],9,25,A,Pbs2
5,14,SHO1_BEM1(SH3_1)_DHFR[12],9,27,A,Pbs2
5,15,YSC84_DHFR[12],9,29,A,Pbs2
5,16,border,9,31,A,Pbs2
6,1,border,11,1,A,Pbs2
6,2,CDC25_DHFR[12],11,3,A,Pbs2
6,3,LSB3_DHFR[12],11,5,A,Pbs2
6,4,YSC84_DHFR[12],11,7,A,Pbs2
6,5,MYO3_DHFR[12],11,9,A,Pbs2
6,6,SHO1_YSC84_DHFR[12],11,11,A,Pbs2
6,7,SHO1_MYO5_DHFR[12],11,13,A,Pbs2
6,8,SHO1_BOI2_DHFR[12],11,15,A,Pbs2
6,9,SDC25_17W_DHFR[12],11,17,A,Pbs2
6,10,BOI2_DHFR[12],11,19,A,Pbs2
6,11,SHO1_MYO3_DHFR[12],11,21,A,Pbs2
6,12,PEX13_DHFR[12],11,23,A,Pbs2
6,13,SHO1_LSB3_DHFR[12],11,25,A,Pbs2
6,14,SHO1_SLA1(SH3_1)_DHFR[12],11,27,A,Pbs2
6,15,SHO1_FUS1_DHFR[12],11,29,A,Pbs2
6,16,border,11,31,A,Pbs2
7,1,border,13,1,A,Pbs2
7,2,SHO1_BZZ1(SH3_2)_DHFR[12],13,3,A,Pbs2
7,3,SHO1_BEM1(SH3_1)_DHFR[12],13,5,A,Pbs2
7,4,SHO1_DHFR[12],13,7,A,Pbs2
7,5,SHO1_ABP1_DHFR[12],13,9,A,Pbs2
7,6,SHO1_BOI2_DHFR[12],13,11,A,Pbs2
7,7,SHO1_SLA1(SH3_2)_DHFR[12],13,13,A,Pbs2
7,8,SHO1_LSB1_DHFR[12],13,15,A,Pbs2
7,9,SHO1_MYO3_DHFR[12],13,17,A,Pbs2
7,10,PIN3_DHFR[12],13,19,A,Pbs2
7,11,SHO1_HOF1_DHFR[12],13,21,A,Pbs2
7,12,ABP1_DHFR[12],13,23,A,Pbs2
7,13,CYK3_DHFR[12],13,25,A,Pbs2
7,14,SHO1_CDC25_DHFR[12],13,27,A,Pbs2
7,15,RVS167_DHFR[12],13,29,A,Pbs2
7,16,border,13,31,A,Pbs2
8,1,border,15,1,A,Pbs2
8,2,ABP1_DHFR[12],15,3,A,Pbs2
8,3,SHO1_MYO3_DHFR[12],15,5,A,Pbs2
8,4,YSC84_DHFR[12],15,7,A,Pbs2
8,5,SHO1_LSB1_DHFR[12],15,9,A,Pbs2
8,6,SHO1_SHO1_DHFR[12],15,11,A,Pbs2
8,7,BBC1_DHFR[12],15,13,A,Pbs2
8,8,SHO1_SDC25_17W_DHFR[12],15,15,A,Pbs2
8,9,SHO1_SDC25_17W_DHFR[12],15,17,A,Pbs2
8,10,SHO1_YSC84_DHFR[12],15,19,A,Pbs2
8,11,LSB3_DHFR[12],15,21,A,Pbs2
8,12,SHO1_BZZ1(SH3_1)_DHFR[12],15,23,A,Pbs2
8,13,PEX13_DHFR[12],15,25,A,Pbs2
8,14,SHO1_BOI1_DHFR[12],15,27,A,Pbs2
8,15,SHO1_CYK3_DHFR[12],15,29,A,Pbs2
8,16,border,15,31,A,Pbs2
9,1,border,17,1,A,Pbs2
9,2,SHO1_BEM1(SH3_1)_DHFR[12],17,3,A,Pbs2
9,3,PIN3_DHFR[12],17,5,A,Pbs2
9,4,SHO1_CYK3_DHFR[12],17,7,A,Pbs2
9,5,SHO1_SLA1(SH3_2)_DHFR[12],17,9,A,Pbs2
9,6,SHO1_BOI1_DHFR[12],17,11,A,Pbs2
9,7,SHO1_SLA1(SH3_1)_DHFR[12],17,13,A,Pbs2
9,8,SHO1_BBC1_DHFR[12],17,15,A,Pbs2
9,9,SHO1_PIN3_DHFR[12],17,17,A,Pbs2
9,10,SHO1_STUFFED_DHFR[12],17,19,A,Pbs2
9,11,LSB1_DHFR[12],17,21,A,Pbs2
9,12,SHO1_BEM1(SH3_1)_DHFR[12],17,23,A,Pbs2
9,13,SHO1_CDC25_DHFR[12],17,25,A,Pbs2
9,14,MYO3_DHFR[12],17,27,A,Pbs2
9,15,SHO1_PEX13_DHFR[12],17,29,A,Pbs2
9,16,border,17,31,A,Pbs2
10,1,border,19,1,A,Pbs2
10,2,SHO1_PIN3_DHFR[12],19,3,A,Pbs2
10,3,YSC84_DHFR[12],19,5,A,Pbs2
10,4,MYO3_DHFR[12],19,7,A,Pbs2
10,5,SHO1_SDC25_17W_DHFR[12],19,9,A,Pbs2
10,6,SHO1_PIN3_DHFR[12],19,11,A,Pbs2
10,7,CYK3_DHFR[12],19,13,A,Pbs2
10,8,SHO1_BUD14_DHFR[12],19,15,A,Pbs2
10,9,SHO1_BZZ1(SH3_1)_DHFR[12],19,17,A,Pbs2
10,10,HSE1_DHFR[12],19,19,A,Pbs2
10,11,SHO1_PEX13_DHFR[12],19,21,A,Pbs2
10,12,HOF1_DHFR[12],19,23,A,Pbs2
10,13,SHO1_BEM1(SH3_2)_DHFR[12],19,25,A,Pbs2
10,14,BZZ1_DHFR[12],19,27,A,Pbs2
10,15,SHO1_MYO3_DHFR[12],19,29,A,Pbs2
10,16,border,19,31,A,Pbs2
11,1,border,21,1,A,Pbs2
11,2,SHO1_LSB1_DHFR[12],21,3,A,Pbs2
11,3,PEX13_DHFR[12],21,5,A,Pbs2
11,4,SHO1_BZZ1(SH3_2)_DHFR[12],21,7,A,Pbs2
11,5,SLA1_DHFR[12],21,9,A,Pbs2
11,6,SHO1_BBC1_DHFR[12],21,11,A,Pbs2
11,7,BZZ1_DHFR[12],21,13,A,Pbs2
11,8,BUD14_DHFR[12],21,15,A,Pbs2
11,9,YSC84_DHFR[12],21,17,A,Pbs2
11,10,SHO1_MYO3_DHFR[12],21,19,A,Pbs2
11,11,PIN3_DHFR[12],21,21,A,Pbs2
11,12,MYO5_DHFR[12],21,23,A,Pbs2
11,13,SHO1_PIN3_DHFR[12],21,25,A,Pbs2
11,14,SHO1_PIN3_DHFR[12],21,27,A,Pbs2
11,15,SHO1_LSB3_DHFR[12],21,29,A,Pbs2
11,16,border,21,31,A,Pbs2
12,1,border,23,1,A,Pbs2
12,2,SHO1_BBC1_DHFR[12],23,3,A,Pbs2
12,3,PIN3_DHFR[12],23,5,A,Pbs2
12,4,SHO1_SLA1(SH3_3)_DHFR[12],23,7,A,Pbs2
12,5,SHO1_FUS1_DHFR[12],23,9,A,Pbs2
12,6,SHO1_NBP2_DHFR[12],23,11,A,Pbs2
12,7,BBC1_DHFR[12],23,13,A,Pbs2
12,8,SHO1_HSE1_DHFR[12],23,15,A,Pbs2
12,9,SHO1_RVS167_DHFR[12],23,17,A,Pbs2
12,10,LSB3_DHFR[12],23,19,A,Pbs2
12,11,SHO1_HSE1_DHFR[12],23,21,A,Pbs2
