original_column,original_row,Gene,column,row,q,target
12,12,YSC84_DHFR[12],23,23,A,Pbs2
12,13,SHO1_CDC25_DHFR[12],23,25,A,Pbs2
12,14,SHO1_DHFR[12],23,27,A,Pbs2
12,15,SHO1_SDC25_17W_DHFR[12],23,29,A,Pbs2
12,16,border,23,31,A,Pbs2
13,1,border,25,1,A,Pbs2
13,2,BEM1_DHFR[12],25,3,A,Pbs2
13,3,SHO1_BOI1_DHFR[12],25,5,A,Pbs2
13,4,SDC25_17W_DHFR[12],25,7,A,Pbs2
13,5,BZZ1_DHFR[12],25,9,A,Pbs2
13,6,LSB1_DHFR[12],25,11,A,Pbs2
13,7,SHO1_BOI2_DHFR[12],25,13,A,Pbs2
13,8,BEM1_DHFR[12],25,15,A,Pbs2
13,9,NBP2_DHFR[12],25,17,A,Pbs2
13,10,SHO1_BOI1_DHFR[12],25,19,A,Pbs2
13,11,HOF1_DHFR[12],25,21,A,Pbs2
13,12,SHO1_PEX13_DHFR[12],25,23,A,Pbs2
13,13,SHO1_BUD14_DHFR[12],25,25,A,Pbs2
13,14,SHO1_YSC84_DHFR[12],25,27,A,Pbs2
13,15,SHO1_HSE1_DHFR[12],25,29,A,Pbs2
13,16,border,25,31,A,Pbs2
14,1,border,27,1,A,Pbs2
14,2,SHO1_BEM1(SH3_1)_DHFR[12],27,3,A,Pbs2
14,3,SHO1_LSB3_DHFR[12],27,5,A,Pbs2
14,4,SHO1_YSC84_DHFR[12],27,7,A,Pbs2
14,5,SHO1_HSE1_DHFR[12],27,9,A,Pbs2
14,6,BEM1_DHFR[12],27,11,A,Pbs2
14,7,SHO1_BOI2_DHFR[12],27,13,A,Pbs2
14,8,BUD14_DHFR[12],27,15,A,Pbs2
14,9,SLA1_DHFR[12],27,17,A,Pbs2
14,10,SHO1_BUD14_DHFR[12],27,19,A,Pbs2
14,11,BUD14_DHFR[12],27,21,A,Pbs2
14,12,SHO1_YSC84_DHFR[12],27,23,A,Pbs2
14,13,SHO1_BOI1_DHFR[12],27,25,A,Pbs2
14,14,CDC25_DHFR[12],27,27,A,Pbs2
14,15,SHO1_BZZ1(SH3_1)_DHFR[12],27,29,A,Pbs2
14,16,border,27,31,A,Pbs2
15,1,border,29,1,A,Pbs2
15,2,LSB3_DHFR[12],29,3,A,Pbs2
15,3,SHO1_SLA1(SH3_2)_DHFR[12],29,5,A,Pbs2
15,4,BBC1_DHFR[12],29,7,A,Pbs2
15,5,SHO1_CYK3_DHFR[12],29,9,A,Pbs2
15,6,SHO1_DHFR[12],29,11,A,Pbs2
15,7,SHO1_RVS167_DHFR[12],29,13,A,Pbs2
15,8,SHO1_BEM1(SH3_2)_DHFR[12],29,15,A,Pbs2
15,9,SHO1_ABP1_DHFR[12],29,17,A,Pbs2
15,10,BUD14_DHFR[12],29,19,A,Pbs2
15,11,RVS167_DHFR[12],29,21,A,Pbs2
15,12,SHO1_BZZ1(SH3_2)_DHFR[12],29,23,A,Pbs2
15,13,SHO1_FUS1_DHFR[12],29,25,A,Pbs2
15,14,SHO1_BOI2_DHFR[12],29,27,A,Pbs2
15,15,SDC25_17W_DHFR[12],29,29,A,Pbs2
15,16,border,29,31,A,Pbs2
16,1,border,31,1,A,Pbs2
16,2,SDC25_17W_DHFR[12],31,3,A,Pbs2
16,3,LSB1_DHFR[12],31,5,A,Pbs2
16,4,CDC25_DHFR[12],31,7,A,Pbs2
16,5,RVS167_DHFR[12],31,9,A,Pbs2
16,6,SHO1_BZZ1(SH3_1)_DHFR[12],31,11,A,Pbs2
16,7,SHO1_NBP2_DHFR[12],31,13,A,Pbs2
16,8,SHO1_SHO1_DHFR[12],31,15,A,Pbs2
16,9,SHO1_NBP2_DHFR[12],31,17,A,Pbs2
16,10,CYK3_DHFR[12],31,19,A,Pbs2
16,11,SHO1_MYO5_DHFR[12],31,21,A,Pbs2
16,12,FUS1_DHFR[12],31,23,A,Pbs2
16,13,SHO1_BZZ1(SH3_1)_DHFR[12],31,25,A,Pbs2
16,14,PEX13_DHFR[12],31,27,A,Pbs2
16,15,CYK3_DHFR[12],31,29,A,Pbs2
16,16,border,31,31,A,Pbs2
17,1,border,33,1,A,Pbs2
17,2,SHO1_DHFR[12],33,3,A,Pbs2
17,3,SHO1_RVS167_DHFR[12],33,5,A,Pbs2
17,4,RVS167_DHFR[12],33,7,A,Pbs2
17,5,SHO1_NBP2_DHFR[12],33,9,A,Pbs2
17,6,SHO1_SLA1(SH3_2)_DHFR[12],33,11,A,Pbs2
17,7,SLA1_DHFR[12],33,13,A,Pbs2
17,8,PEX13_DHFR[12],33,15,A,Pbs2
17,9,SHO1_BEM1(SH3_2)_DHFR[12],33,17,A,Pbs2
17,10,MYO5_DHFR[12],33,19,A,Pbs2
17,11,BBC1_DHFR[12],33,21,A,Pbs2
17,12,SHO1_SLA1(SH3_3)_DHFR[12],33,23,A,Pbs2
17,13,PIN3_DHFR[12],33,25,A,Pbs2
17,14,SLA1_DHFR[12],33,27,A,Pbs2
17,15,SHO1_DHFR[12],33,29,A,Pbs2
17,16,border,33,31,A,Pbs2
18,1,border,35,1,A,Pbs2
18,2,SHO1_FUS1_DHFR[12],35,3,A,Pbs2
18,3,SHO1_CDC25_DHFR[12],35,5,A,Pbs2
18,4,SHO1_SDC25_17W_DHFR[12],35,7,A,Pbs2
18,5,BZZ1_DHFR[12],35,9,A,Pbs2
18,6,SHO1_SHO1_DHFR[12],35,11,A,Pbs2
18,7,SHO1_BZZ1(SH3_2)_DHFR[12],35,13,A,Pbs2
18,8,SHO1_CYK3_DHFR[12],35,15,A,Pbs2
18,9,SHO1_LSB3_DHFR[12],35,17,A,Pbs2
18,10,BEM1_DHFR[12],35,19,A,Pbs2
18,11,SHO1_SLA1(SH3_2)_DHFR[12],35,21,A,Pbs2
18,12,SHO1_FUS1_DHFR[12],35,23,A,Pbs2
18,13,SHO1_SDC25_17W_DHFR[12],35,25,A,Pbs2
18,14,SHO1_RVS167_DHFR[12],35,27,A,Pbs2
18,15,FUS1_DHFR[12],35,29,A,Pbs2
18,16,border,35,31,A,Pbs2
19,1,border,37,1,A,Pbs2
19,2,SHO1_STUFFED_DHFR[12],37,3,A,Pbs2
19,3,FUS1_DHFR[12],37,5,A,Pbs2
19,4,CYK3_DHFR[12],37,7,A,Pbs2
19,5,SHO1_BUD14_DHFR[12],37,9,A,Pbs2
19,6,MYO3_DHFR[12],37,11,A,Pbs2
19,7,SHO1_ABP1_DHFR[12],37,13,A,Pbs2
19,8,BOI1_DHFR[12],37,15,A,Pbs2
19,9,SHO1_PEX13_DHFR[12],37,17,A,Pbs2
19,10,SHO1_FUS1_DHFR[12],37,19,A,Pbs2
19,11,NBP2_DHFR[12],37,21,A,Pbs2
19,12,BOI1_DHFR[12],37,23,A,Pbs2
19,13,HOF1_DHFR[12],37,25,A,Pbs2
19,14,SHO1_RVS167_DHFR[12],37,27,A,Pbs2
19,15,BOI1_DHFR[12],37,29,A,Pbs2
19,16,border,37,31,A,Pbs2
20,1,border,39,1,A,Pbs2
20,2,SHO1_MYO5_DHFR[12],39,3,A,Pbs2
20,3,SHO1_STUFFED_DHFR[12],39,5,A,Pbs2
20,4,BOI1_DHFR[12],39,7,A,Pbs2
20,5,CDC25_DHFR[12],39,9,A,Pbs2
20,6,FUS1_DHFR[12],39,11,A,Pbs2
20,7,SHO1_CYK3_DHFR[12],39,13,A,Pbs2
20,8,BOI2_DHFR[12],39,15,A,Pbs2
20,9,ABP1_DHFR[12],39,17,A,Pbs2
20,10,NBP2_DHFR[12],39,19,A,Pbs2
20,11,HOF1_DHFR[12],39,21,A,Pbs2
20,12,SHO1_SHO1_DHFR[12],39,23,A,Pbs2
20,13,SHO1_HOF1_DHFR[12],39,25,A,Pbs2
20,14,SHO1_LSB3_DHFR[12],39,27,A,Pbs2
20,15,NBP2_DHFR[12],39,29,A,Pbs2
20,16,border,39,31,A,Pbs2
21,1,border,41,1,A,Pbs2
21,2,SHO1_SLA1(SH3_1)_DHFR[12],41,3,A,Pbs2
21,3,SDC25_17W_DHFR[12],41,5,A,Pbs2
21,4,SHO1_SLA1(SH3_2)_DHFR[12],41,7,A,Pbs2
21,5,MYO3_DHFR[12],41,9,A,Pbs2
21,6,BBC1_DHFR[12],41,11,A,Pbs2
21,7,BOI1_DHFR[12],41,13,A,Pbs2
21,8,MYO5_DHFR[12],41,15,A,Pbs2
21,9,BBC1_DHFR[12],41,17,A,Pbs2
21,10,SHO1_HOF1_DHFR[12],41,19,A,Pbs2
21,11,MYO5_DHFR[12],41,21,A,Pbs2
21,12,BOI2_DHFR[12],41,23,A,Pbs2
21,13,SHO1_PEX13_DHFR[12],41,25,A,Pbs2
21,14,SHO1_BZZ1(SH3_2)_DHFR[12],41,27,A,Pbs2
21,15,BZZ1_DHFR[12],41,29,A,Pbs2
21,16,border,41,31,A,Pbs2
22,1,border,43,1,A,Pbs2
22,2,ABP1_DHFR[12],43,3,A,Pbs2
22,3,SLA1_DHFR[12],43,5,A,Pbs2
22,4,SHO1_SLA1(SH3_1)_DHFR[12],43,7,A,Pbs2
22,5,SHO1_BEM1(SH3_2)_DHFR[12],43,9,A,Pbs2
22,6,MYO5_DHFR[12],43,11,A,Pbs2
22,7,SHO1_HSE1_DHFR[12],43,13,A,Pbs2
22,8,SHO1_CDC25_DHFR[12],43,15,A,Pbs2
22,9,RVS167_DHFR[12],43,17,A,Pbs2
22,10,BUD14_DHFR[12],43,19,A,Pbs2
22,11,SHO1_BEM1(SH3_2)_DHFR[12],43,21,A,Pbs2
22,12,SHO1_LSB1_DHFR[12],43,23,A,Pbs2
22,13,SHO1_SLA1(SH3_3)_DHFR[12],43,25,A,Pbs2
22,14,SHO1_LSB3_DHFR[12],43,27,A,Pbs2
22,15,SHO1_STUFFED_DHFR[12],43,29,A,Pbs2
22,16,border,43,31,A,Pbs2
23,1,border,45,1,A,Pbs2
23,2,LSB1_DHFR[12],45,3,A,Pbs2
23,3,SHO1_SHO1_DHFR[12],45,5,A,Pbs2
23,4,MYO5_DHFR[12],45,7,A,Pbs2
23,5,HSE1_DHFR[12],45,9,A,Pbs2
23,6,SHO1_BOI1_DHFR[12],45,11,A,Pbs2
23,7,SHO1_SLA1(SH3_1)_DHFR[12],45,13,A,Pbs2
23,8,SHO1_BUD14_DHFR[12],45,15,A,Pbs2
23,9,SHO1_NBP2_DHFR[12],45,17,A,Pbs2
23,10,SHO1_YSC84_DHFR[12],45,19,A,Pbs2
23,11,SHO1_BBC1_DHFR[12],45,21,A,Pbs2
23,12,MYO3_DHFR[12],45,23,A,Pbs2
23,13,CDC25_DHFR[12],45,25,A,Pbs2
23,14,LSB3_DHFR[12],45,27,A,Pbs2
23,15,SHO1_BEM1(SH3_2)_DHFR[12],45,29,A,Pbs2
23,16,border,45,31,A,Pbs2
24,1,border,47,1,A,Pbs2
24,2,border,47,3,A,Pbs2
24,3,border,47,5,A,Pbs2
24,4,border,47,7,A,Pbs2
24,5,border,47,9,A,Pbs2
24,6,border,47,11,A,Pbs2
24,7,border,47,13,A,Pbs2
24,8,border,47,15,A,Pbs2
24,9,border,47,17,A,Pbs2
24,10,border,47,19,A,Pbs2
24,11,border,47,21,A,Pbs2
24,12,border,47,23,A,Pbs2
24,13,border,47,25,A,Pbs2
24,14,border,47,27,A,Pbs2
24,15,border,47,29,A,Pbs2
24,16,border,47,31,A,Pbs2
1,1,border,2,1,B,Pbs2
1,2,border,2,3,B,Pbs2
1,3,border,2,5,B,Pbs2
1,4,border,2,7,B,Pbs2
1,5,border,2,9,B,Pbs2
1,6,border,2,11,B,Pbs2
1,7,border,2,13,B,Pbs2
1,8,border,2,15,B,Pbs2
1,9,border,2,17,B,Pbs2
1,10,border,2,19,B,Pbs2
1,11,border,2,21,B,Pbs2
1,12,border,2,23,B,Pbs2
1,13,border,2,25,B,Pbs2
1,14,border,2,27,B,Pbs2
1,15,border,2,29,B,Pbs2
1,16,border,2,31,B,Pbs2
2,1,border,4,1,B,Pbs2
2,2,LSB1_DHFR[12],4,3,B,Pbs2
2,3,BOI2_DHFR[12],4,5,B,Pbs2
2,4,RVS167_DHFR[12],4,7,B,Pbs2
2,5,HSE1_DHFR[12],4,9,B,Pbs2
2,6,SHO1_PEX13_DHFR[12],4,11,B,Pbs2
2,7,NBP2_DHFR[12],4,13,B,Pbs2
2,8,CDC25_DHFR[12],4,15,B,Pbs2
2,9,SHO1_NBP2_DHFR[12],4,17,B,Pbs2
2,10,BZZ1_DHFR[12],4,19,B,Pbs2
2,11,ABP1_DHFR[12],4,21,B,Pbs2
2,12,SHO1_ABP1_DHFR[12],4,23,B,Pbs2
2,13,LSB1_DHFR[12],4,25,B,Pbs2
2,14,SHO1_ABP1_DHFR[12],4,27,B,Pbs2
2,15,SHO1_SLA1(SH3_3)_DHFR[12],4,29,B,Pbs2
2,16,border,4,31,B,Pbs2
3,1,border,6,1,B,Pbs2
3,2,SHO1_LSB1_DHFR[12],6,3,B,Pbs2
3,3,SHO1_ABP1_DHFR[12],6,5,B,Pbs2
3,4,PIN3_DHFR[12],6,7,B,Pbs2
3,5,SHO1_HSE1_DHFR[12],6,9,B,Pbs2
3,6,LSB3_DHFR[12],6,11,B,Pbs2
3,7,NBP2_DHFR[12],6,13,B,Pbs2
3,8,SHO1_MYO5_DHFR[12],6,15,B,Pbs2
3,9,CYK3_DHFR[12],6,17,B,Pbs2
3,10,SHO1_SLA1(SH3_1)_DHFR[12],6,19,B,Pbs2
3,11,SHO1_SLA1(SH3_3)_DHFR[12],6,21,B,Pbs2
3,12,SLA1_DHFR[12],6,23,B,Pbs2
3,13,SHO1_HOF1_DHFR[12],6,25,B,Pbs2
3,14,SHO1_STUFFED_DHFR[12],6,27,B,Pbs2
3,15,BEM1_DHFR[12],6,29,B,Pbs2
3,16,border,6,31,B,Pbs2
4,1,border,8,1,B,Pbs2
4,2,PEX13_DHFR[12],8,3,B,Pbs2
4,3,SHO1_RVS167_DHFR[12],8,5,B,Pbs2
4,4,HSE1_DHFR[12],8,7,B,Pbs2
4,5,BOI2_DHFR[12],8,9,B,Pbs2
4,6,HSE1_DHFR[12],8,11,B,Pbs2
4,7,FUS1_DHFR[12],8,13,B,Pbs2
4,8,HOF1_DHFR[12],8,15,B,Pbs2
4,9,HSE1_DHFR[12],8,17,B,Pbs2
4,10,FUS1_DHFR[12],8,19,B,Pbs2
4,11,SHO1_BBC1_DHFR[12],8,21,B,Pbs2
4,12,SHO1_SLA1(SH3_3)_DHFR[12],8,23,B,Pbs2
4,13,SHO1_BZZ1(SH3_1)_DHFR[12],8,25,B,Pbs2
4,14,BOI1_DHFR[12],8,27,B,Pbs2
4,15,ABP1_DHFR[12],8,29,B,Pbs2
4,16,border,8,31,B,Pbs2
5,1,border,10,1,B,Pbs2
5,2,BEM1_DHFR[12],10,3,B,Pbs2
5,3,SHO1_HOF1_DHFR[12],10,5,B,Pbs2
5,4,SDC25_17W_DHFR[12],10,7,B,Pbs2
5,5,SHO1_STUFFED_DHFR[12],10,9,B,Pbs2
5,6,SHO1_BUD14_DHFR[12],10,11,B,Pbs2
5,7,SHO1_SHO1_DHFR[12],10,13,B,Pbs2
5,8,SHO1_CDC25_DHFR[12],10,15,B,Pbs2
5,9,SHO1_MYO3_DHFR[12],10,17,B,Pbs2
5,10,SHO1_BBC1_DHFR[12],10,19,B,Pbs2
5,11,SHO1_DHFR[12],10,21,B,Pbs2
5,12,SHO1_CYK3_DHFR[12],10,23,B,Pbs2
5,13,SHO1_MYO5_DHFR[12],10,25,B,Pbs2
5,14,SHO1_BEM1(SH3_1)_DHFR[12],10,27,B,Pbs2
5,15,YSC84_DHFR[12],10,29,B,Pbs2
5,16,border,10,31,B,Pbs2
6,1,border,12,1,B,Pbs2
6,2,CDC25_DHFR[12],12,3,B,Pbs2
6,3,LSB3_DHFR[12],12,5,B,Pbs2
6,4,YSC84_DHFR[12],12,7,B,Pbs2
6,5,MYO3_DHFR[12],12,9,B,Pbs2
6,6,SHO1_YSC84_DHFR[12],12,11,B,Pbs2
6,7,SHO1_MYO5_DHFR[12],12,13,B,Pbs2
6,8,SHO1_BOI2_DHFR[12],12,15,B,Pbs2
6,9,SDC25_17W_DHFR[12],12,17,B,Pbs2
6,10,BOI2_DHFR[12],12,19,B,Pbs2
6,11,SHO1_MYO3_DHFR[12],12,21,B,Pbs2
6,12,PEX13_DHFR[12],12,23,B,Pbs2
6,13,SHO1_LSB3_DHFR[12],12,25,B,Pbs2
6,14,SHO1_SLA1(SH3_1)_DHFR[12],12,27,B,Pbs2
6,15,SHO1_FUS1_DHFR[12],12,29,B,Pbs2
6,16,border,12,31,B,Pbs2
7,1,border,14,1,B,Pbs2
7,2,SHO1_BZZ1(SH3_2)_DHFR[12],14,3,B,Pbs2
7,3,SHO1_BEM1(SH3_1)_DHFR[12],14,5,B,Pbs2
7,4,SHO1_DHFR[12],14,7,B,Pbs2
7,5,SHO1_ABP1_DHFR[12],14,9,B,Pbs2
7,6,SHO1_BOI2_DHFR[12],14,11,B,Pbs2
7,7,SHO1_SLA1(SH3_2)_DHFR[12],14,13,B,Pbs2
7,8,SHO1_LSB1_DHFR[12],14,15,B,Pbs2
7,9,SHO1_MYO3_DHFR[12],14,17,B,Pbs2
7,10,PIN3_DHFR[12],14,19,B,Pbs2
7,11,SHO1_HOF1_DHFR[12],14,21,B,Pbs2
7,12,ABP1_DHFR[12],14,23,B,Pbs2
7,13,CYK3_DHFR[12],14,25,B,Pbs2
7,14,SHO1_CDC25_DHFR[12],14,27,B,Pbs2
7,15,RVS167_DHFR[12],14,29,B,Pbs2
7,16,border,14,31,B,Pbs2
8,1,border,16,1,B,Pbs2
8,2,ABP1_DHFR[12],16,3,B,Pbs2
8,3,SHO1_MYO3_DHFR[12],16,5,B,Pbs2
8,4,YSC84_DHFR[12],16,7,B,Pbs2
8,5,SHO1_LSB1_DHFR[12],16,9,B,Pbs2
8,6,SHO1_SHO1_DHFR[12],16,11,B,Pbs2
8,7,BBC1_DHFR[12],16,13,B,Pbs2
8,8,SHO1_SDC25_17W_DHFR[12],16,15,B,Pbs2
8,9,SHO1_SDC25_17W_DHFR[12],16,17,B,Pbs2
8,10,SHO1_YSC84_DHFR[12],16,19,B,Pbs2
8,11,LSB3_DHFR[12],16,21,B,Pbs2
8,12,SHO1_BZZ1(SH3_1)_DHFR[12],16,23,B,Pbs2
8,13,PEX13_DHFR[12],16,25,B,Pbs2
8,14,SHO1_BOI1_DHFR[12],16,27,B,Pbs2
8,15,SHO1_CYK3_DHFR[12],16,29,B,Pbs2
8,16,border,16,31,B,Pbs2
9,1,border,18,1,B,Pbs2
9,2,SHO1_BEM1(SH3_1)_DHFR[12],18,3,B,Pbs2
9,3,PIN3_DHFR[12],18,5,B,Pbs2
9,4,SHO1_CYK3_DHFR[12],18,7,B,Pbs2
9,5,SHO1_SLA1(SH3_2)_DHFR[12],18,9,B,Pbs2
9,6,SHO1_BOI1_DHFR[12],18,11,B,Pbs2
9,7,SHO1_SLA1(SH3_1)_DHFR[12],18,13,B,Pbs2
9,8,SHO1_BBC1_DHFR[12],18,15,B,Pbs2
9,9,SHO1_PIN3_DHFR[12],18,17,B,Pbs2
9,10,SHO1_STUFFED_DHFR[12],18,19,B,Pbs2
9,11,LSB1_DHFR[12],18,21,B,Pbs2
9,12,SHO1_BEM1(SH3_1)_DHFR[12],18,23,B,Pbs2
9,13,SHO1_CDC25_DHFR[12],18,25,B,Pbs2
9,14,MYO3_DHFR[12],18,27,B,Pbs2
9,15,SHO1_PEX13_DHFR[12],18,29,B,Pbs2
9,16,border,18,31,B,Pbs2
10,1,border,20,1,B,Pbs2
10,2,SHO1_PIN3_DHFR[12],20,3,B,Pbs2
10,3,YSC84_DHFR[12],20,5,B,Pbs2
10,4,MYO3_DHFR[12],20,7,B,Pbs2
10,5,SHO1_SDC25_17W_DHFR[12],20,9,B,Pbs2
10,6,SHO1_PIN3_DHFR[12],20,11,B,Pbs2
10,7,CYK3_DHFR[12],20,13,B,Pbs2
10,8,SHO1_BUD14_DHFR[12],20,15,B,Pbs2
10,9,SHO1_BZZ1(SH3_1)_DHFR[12],20,17,B,Pbs2
10,10,HSE1_DHFR[12],20,19,B,Pbs2
10,11,SHO1_PEX13_DHFR[12],20,21,B,Pbs2
10,12,HOF1_DHFR[12],20,23,B,Pbs2
10,13,SHO1_BEM1(SH3_2)_DHFR[12],20,25,B,Pbs2
10,14,BZZ1_DHFR[12],20,27,B,Pbs2
10,15,SHO1_MYO3_DHFR[12],20,29,B,Pbs2
10,16,border,20,31,B,Pbs2
11,1,border,22,1,B,Pbs2
11,2,SHO1_LSB1_DHFR[12],22,3,B,Pbs2
11,3,PEX13_DHFR[12],22,5,B,Pbs2
11,4,SHO1_BZZ1(SH3_2)_DHFR[12],22,7,B,Pbs2
11,5,SLA1_DHFR[12],22,9,B,Pbs2
11,6,SHO1_BBC1_DHFR[12],22,11,B,Pbs2
11,7,BZZ1_DHFR[12],22,13,B,Pbs2
11,8,BUD14_DHFR[12],22,15,B,Pbs2
11,9,YSC84_DHFR[12],22,17,B,Pbs2
11,10,SHO1_MYO3_DHFR[12],22,19,B,Pbs2
11,11,PIN3_DHFR[12],22,21,B,Pbs2
11,12,MYO5_DHFR[12],22,23,B,Pbs2
11,13,SHO1_PIN3_DHFR[12],22,25,B,Pbs2
11,14,SHO1_PIN3_DHFR[12],22,27,B,Pbs2
11,15,SHO1_LSB3_DHFR[12],22,29,B,Pbs2
11,16,border,22,31,B,Pbs2
12,1,border,24,1,B,Pbs2
12,2,SHO1_BBC1_DHFR[12],24,3,B,Pbs2
12,3,PIN3_DHFR[12],24,5,B,Pbs2
12,4,SHO1_SLA1(SH3_3)_DHFR[12],24,7,B,Pbs2
12,5,SHO1_FUS1_DHFR[12],24,9,B,Pbs2
12,6,SHO1_NBP2_DHFR[12],24,11,B,Pbs2
12,7,BBC1_DHFR[12],24,13,B,Pbs2
12,8,SHO1_HSE1_DHFR[12],24,15,B,Pbs2
12,9,SHO1_RVS167_DHFR[12],24,17,B,Pbs2
12,10,LSB3_DHFR[12],24,19,B,Pbs2
12,11,SHO1_HSE1_DHFR[12],24,21,B,Pbs2
12,12,YSC84_DHFR[12],24,23,B,Pbs2
12,13,SHO1_CDC25_DHFR[12],24,25,B,Pbs2
12,14,SHO1_DHFR[12],24,27,B,Pbs2
12,15,SHO1_SDC25_17W_DHFR[12],24,29,B,Pbs2
12,16,border,24,31,B,Pbs2
13,1,border,26,1,B,Pbs2
13,2,BEM1_DHFR[12],26,3,B,Pbs2
13,3,SHO1_BOI1_DHFR[12],26,5,B,Pbs2
13,4,SDC25_17W_DHFR[12],26,7,B,Pbs2
13,5,BZZ1_DHFR[12],26,9,B,Pbs2
13,6,LSB1_DHFR[12],26,11,B,Pbs2
13,7,SHO1_BOI2_DHFR[12],26,13,B,Pbs2
13,8,BEM1_DHFR[12],26,15,B,Pbs2
13,9,NBP2_DHFR[12],26,17,B,Pbs2
13,10,SHO1_BOI1_DHFR[12],26,19,B,Pbs2
13,11,HOF1_DHFR[12],26,21,B,Pbs2
13,12,SHO1_PEX13_DHFR[12],26,23,B,Pbs2
13,13,SHO1_BUD14_DHFR[12],26,25,B,Pbs2
13,14,SHO1_YSC84_DHFR[12],26,27,B,Pbs2
13,15,SHO1_HSE1_DHFR[12],26,29,B,Pbs2
13,16,border,26,31,B,Pbs2
14,1,border,28,1,B,Pbs2
14,2,SHO1_BEM1(SH3_1)_DHFR[12],28,3,B,Pbs2
14,3,SHO1_LSB3_DHFR[12],28,5,B,Pbs2
14,4,SHO1_YSC84_DHFR[12],28,7,B,Pbs2
14,5,SHO1_HSE1_DHFR[12],28,9,B,Pbs2
14,6,BEM1_DHFR[12],28,11,B,Pbs2
14,7,SHO1_BOI2_DHFR[12],28,13,B,Pbs2
14,8,BUD14_DHFR[12],28,15,B,Pbs2
14,9,SLA1_DHFR[12],28,17,B,Pbs2
14,10,SHO1_BUD14_DHFR[12],28,19,B,Pbs2
14,11,BUD14_DHFR[12],28,21,B,Pbs2
14,12,SHO1_YSC84_DHFR[12],28,23,B,Pbs2
14,13,SHO1_BOI1_DHFR[12],28,25,B,Pbs2
14,14,CDC25_DHFR[12],28,27,B,Pbs2
14,15,SHO1_BZZ1(SH3_1)_DHFR[12],28,29,B,Pbs2
14,16,border,28,31,B,Pbs2
15,1,border,30,1,B,Pbs2
15,2,LSB3_DHFR[12],30,3,B,Pbs2
15,3,SHO1_SLA1(SH3_2)_DHFR[12],30,5,B,Pbs2
15,4,BBC1_DHFR[12],30,7,B,Pbs2
15,5,SHO1_CYK3_DHFR[12],30,9,B,Pbs2
15,6,SHO1_DHFR[12],30,11,B,Pbs2
15,7,SHO1_RVS167_DHFR[12],30,13,B,Pbs2
15,8,SHO1_BEM1(SH3_2)_DHFR[12],30,15,B,Pbs2
15,9,SHO1_ABP1_DHFR[12],30,17,B,Pbs2
15,10,BUD14_DHFR[12],30,19,B,Pbs2
15,11,RVS167_DHFR[12],30,21,B,Pbs2
15,12,SHO1_BZZ1(SH3_2)_DHFR[12],30,23,B,Pbs2
15,13,SHO1_FUS1_DHFR[12],30,25,B,Pbs2
15,14,SHO1_BOI2_DHFR[12],30,27,B,Pbs2
15,15,SDC25_17W_DHFR[12],30,29,B,Pbs2
15,16,border,30,31,B,Pbs2
16,1,border,32,1,B,Pbs2
16,2,SDC25_17W_DHFR[12],32,3,B,Pbs2
16,3,LSB1_DHFR[12],32,5,B,Pbs2
16,4,CDC25_DHFR[12],32,7,B,Pbs2
16,5,RVS167_DHFR[12],32,9,B,Pbs2
16,6,SHO1_BZZ1(SH3_1)_DHFR[12],32,11,B,Pbs2
16,7,SHO1_NBP2_DHFR[12],32,13,B,Pbs2
16,8,SHO1_SHO1_DHFR[12],32,15,B,Pbs2
16,9,SHO1_NBP2_DHFR[12],32,17,B,Pbs2
16,10,CYK3_DHFR[12],32,19,B,Pbs2
16,11,SHO1_MYO5_DHFR[12],32,21,B,Pbs2
