original_column,original_row,Gene,column,row,q,target
16,12,FUS1_DHFR[12],32,23,B,Pbs2
16,13,SHO1_BZZ1(SH3_1)_DHFR[12],32,25,B,Pbs2
16,14,PEX13_DHFR[12],32,27,B,Pbs2
16,15,CYK3_DHFR[12],32,29,B,Pbs2
16,16,border,32,31,B,Pbs2
17,1,border,34,1,B,Pbs2
17,2,SHO1_DHFR[12],34,3,B,Pbs2
17,3,SHO1_RVS167_DHFR[12],34,5,B,Pbs2
17,4,RVS167_DHFR[12],34,7,B,Pbs2
17,5,SHO1_NBP2_DHFR[12],34,9,B,Pbs2
17,6,SHO1_SLA1(SH3_2)_DHFR[12],34,11,B,Pbs2
17,7,SLA1_DHFR[12],34,13,B,Pbs2
17,8,PEX13_DHFR[12],34,15,B,Pbs2
17,9,SHO1_BEM1(SH3_2)_DHFR[12],34,17,B,Pbs2
17,10,MYO5_DHFR[12],34,19,B,Pbs2
17,11,BBC1_DHFR[12],34,21,B,Pbs2
17,12,SHO1_SLA1(SH3_3)_DHFR[12],34,23,B,Pbs2
17,13,PIN3_DHFR[12],34,25,B,Pbs2
17,14,SLA1_DHFR[12],34,27,B,Pbs2
17,15,SHO1_DHFR[12],34,29,B,Pbs2
17,16,border,34,31,B,Pbs2
18,1,border,36,1,B,Pbs2
18,2,SHO1_FUS1_DHFR[12],36,3,B,Pbs2
18,3,SHO1_CDC25_DHFR[12],36,5,B,Pbs2
18,4,SHO1_SDC25_17W_DHFR[12],36,7,B,Pbs2
18,5,BZZ1_DHFR[12],36,9,B,Pbs2
18,6,SHO1_SHO1_DHFR[12],36,11,B,Pbs2
18,7,SHO1_BZZ1(SH3_2)_DHFR[12],36,13,B,Pbs2
18,8,SHO1_CYK3_DHFR[12],36,15,B,Pbs2
18,9,SHO1_LSB3_DHFR[12],36,17,B,Pbs2
18,10,BEM1_DHFR[12],36,19,B,Pbs2
18,11,SHO1_SLA1(SH3_2)_DHFR[12],36,21,B,Pbs2
18,12,SHO1_FUS1_DHFR[12],36,23,B,Pbs2
18,13,SHO1_SDC25_17W_DHFR[12],36,25,B,Pbs2
18,14,SHO1_RVS167_DHFR[12],36,27,B,Pbs2
18,15,FUS1_DHFR[12],36,29,B,Pbs2
18,16,border,36,31,B,Pbs2
19,1,border,38,1,B,Pbs2
19,2,SHO1_STUFFED_DHFR[12],38,3,B,Pbs2
19,3,FUS1_DHFR[12],38,5,B,Pbs2
19,4,CYK3_DHFR[12],38,7,B,Pbs2
19,5,SHO1_BUD14_DHFR[12],38,9,B,Pbs2
19,6,MYO3_DHFR[12],38,11,B,Pbs2
19,7,SHO1_ABP1_DHFR[12],38,13,B,Pbs2
19,8,BOI1_DHFR[12],38,15,B,Pbs2
19,9,SHO1_PEX13_DHFR[12],38,17,B,Pbs2
19,10,SHO1_FUS1_DHFR[12],38,19,B,Pbs2
19,11,NBP2_DHFR[12],38,21,B,Pbs2
19,12,BOI1_DHFR[12],38,23,B,Pbs2
19,13,HOF1_DHFR[12],38,25,B,Pbs2
19,14,SHO1_RVS167_DHFR[12],38,27,B,Pbs2
19,15,BOI1_DHFR[12],38,29,B,Pbs2
19,16,border,38,31,B,Pbs2
20,1,border,40,1,B,Pbs2
20,2,SHO1_MYO5_DHFR[12],40,3,B,Pbs2
20,3,SHO1_STUFFED_DHFR[12],40,5,B,Pbs2
20,4,BOI1_DHFR[12],40,7,B,Pbs2
20,5,CDC25_DHFR[12],40,9,B,Pbs2
20,6,FUS1_DHFR[12],40,11,B,Pbs2
20,7,SHO1_CYK3_DHFR[12],40,13,B,Pbs2
20,8,BOI2_DHFR[12],40,15,B,Pbs2
20,9,ABP1_DHFR[12],40,17,B,Pbs2
20,10,NBP2_DHFR[12],40,19,B,Pbs2
20,11,HOF1_DHFR[12],40,21,B,Pbs2
20,12,SHO1_SHO1_DHFR[12],40,23,B,Pbs2
20,13,SHO1_HOF1_DHFR[12],40,25,B,Pbs2
20,14,SHO1_LSB3_DHFR[12],40,27,B,Pbs2
20,15,NBP2_DHFR[12],40,29,B,Pbs2
20,16,border,40,31,B,Pbs2
21,1,border,42,1,B,Pbs2
21,2,SHO1_SLA1(SH3_1)_DHFR[12],42,3,B,Pbs2
21,3,SDC25_17W_DHFR[12],42,5,B,Pbs2
21,4,SHO1_SLA1(SH3_2)_DHFR[12],42,7,B,Pbs2
21,5,MYO3_DHFR[12],42,9,B,Pbs2
21,6,BBC1_DHFR[12],42,11,B,Pbs2
21,7,BOI1_DHFR[12],42,13,B,Pbs2
21,8,MYO5_DHFR[12],42,15,B,Pbs2
21,9,BBC1_DHFR[12],42,17,B,Pbs2
21,10,SHO1_HOF1_DHFR[12],42,19,B,Pbs2
21,11,MYO5_DHFR[12],42,21,B,Pbs2
21,12,BOI2_DHFR[12],42,23,B,Pbs2
21,13,SHO1_PEX13_DHFR[12],42,25,B,Pbs2
21,14,SHO1_BZZ1(SH3_2)_DHFR[12],42,27,B,Pbs2
21,15,BZZ1_DHFR[12],42,29,B,Pbs2
21,16,border,42,31,B,Pbs2
22,1,border,44,1,B,Pbs2
22,2,ABP1_DHFR[12],44,3,B,Pbs2
22,3,SLA1_DHFR[12],44,5,B,Pbs2
22,4,SHO1_SLA1(SH3_1)_DHFR[12],44,7,B,Pbs2
22,5,SHO1_BEM1(SH3_2)_DHFR[12],44,9,B,Pbs2
22,6,MYO5_DHFR[12],44,11,B,Pbs2
22,7,SHO1_HSE1_DHFR[12],44,13,B,Pbs2
22,8,SHO1_CDC25_DHFR[12],44,15,B,Pbs2
22,9,RVS167_DHFR[12],44,17,B,Pbs2
22,10,BUD14_DHFR[12],44,19,B,Pbs2
22,11,SHO1_BEM1(SH3_2)_DHFR[12],44,21,B,Pbs2
22,12,SHO1_LSB1_DHFR[12],44,23,B,Pbs2
22,13,SHO1_SLA1(SH3_3)_DHFR[12],44,25,B,Pbs2
22,14,SHO1_LSB3_DHFR[12],44,27,B,Pbs2
22,15,SHO1_STUFFED_DHFR[12],44,29,B,Pbs2
22,16,border,44,31,B,Pbs2
23,1,border,46,1,B,Pbs2
23,2,LSB1_DHFR[12],46,3,B,Pbs2
23,3,SHO1_SHO1_DHFR[12],46,5,B,Pbs2
23,4,MYO5_DHFR[12],46,7,B,Pbs2
23,5,HSE1_DHFR[12],46,9,B,Pbs2
23,6,SHO1_BOI1_DHFR[12],46,11,B,Pbs2
23,7,SHO1_SLA1(SH3_1)_DHFR[12],46,13,B,Pbs2
23,8,SHO1_BUD14_DHFR[12],46,15,B,Pbs2
23,9,SHO1_NBP2_DHFR[12],46,17,B,Pbs2
23,10,SHO1_YSC84_DHFR[12],46,19,B,Pbs2
23,11,SHO1_BBC1_DHFR[12],46,21,B,Pbs2
23,12,MYO3_DHFR[12],46,23,B,Pbs2
23,13,CDC25_DHFR[12],46,25,B,Pbs2
23,14,LSB3_DHFR[12],46,27,B,Pbs2
23,15,SHO1_BEM1(SH3_2)_DHFR[12],46,29,B,Pbs2
23,16,border,46,31,B,Pbs2
24,1,border,48,1,B,Pbs2
24,2,border,48,3,B,Pbs2
24,3,border,48,5,B,Pbs2
24,4,border,48,7,B,Pbs2
24,5,border,48,9,B,Pbs2
24,6,border,48,11,B,Pbs2
24,7,border,48,13,B,Pbs2
24,8,border,48,15,B,Pbs2
24,9,border,48,17,B,Pbs2
24,10,border,48,19,B,Pbs2
24,11,border,48,21,B,Pbs2
24,12,border,48,23,B,Pbs2
24,13,border,48,25,B,Pbs2
24,14,border,48,27,B,Pbs2
24,15,border,48,29,B,Pbs2
24,16,border,48,31,B,Pbs2
1,1,border,1,2,C,Pbs2
1,2,border,1,4,C,Pbs2
1,3,border,1,6,C,Pbs2
1,4,border,1,8,C,Pbs2
1,5,border,1,10,C,Pbs2
1,6,border,1,12,C,Pbs2
1,7,border,1,14,C,Pbs2
1,8,border,1,16,C,Pbs2
1,9,border,1,18,C,Pbs2
1,10,border,1,20,C,Pbs2
1,11,border,1,22,C,Pbs2
1,12,border,1,24,C,Pbs2
1,13,border,1,26,C,Pbs2
1,14,border,1,28,C,Pbs2
1,15,border,1,30,C,Pbs2
1,16,border,1,32,C,Pbs2
2,1,border,3,2,C,Pbs2
2,2,LSB1_DHFR[12],3,4,C,Pbs2
2,3,BOI2_DHFR[12],3,6,C,Pbs2
2,4,RVS167_DHFR[12],3,8,C,Pbs2
2,5,HSE1_DHFR[12],3,10,C,Pbs2
2,6,SHO1_PEX13_DHFR[12],3,12,C,Pbs2
2,7,NBP2_DHFR[12],3,14,C,Pbs2
2,8,CDC25_DHFR[12],3,16,C,Pbs2
2,9,SHO1_NBP2_DHFR[12],3,18,C,Pbs2
2,10,BZZ1_DHFR[12],3,20,C,Pbs2
2,11,ABP1_DHFR[12],3,22,C,Pbs2
2,12,SHO1_ABP1_DHFR[12],3,24,C,Pbs2
2,13,LSB1_DHFR[12],3,26,C,Pbs2
2,14,SHO1_ABP1_DHFR[12],3,28,C,Pbs2
2,15,SHO1_SLA1(SH3_3)_DHFR[12],3,30,C,Pbs2
2,16,border,3,32,C,Pbs2
3,1,border,5,2,C,Pbs2
3,2,SHO1_LSB1_DHFR[12],5,4,C,Pbs2
3,3,SHO1_ABP1_DHFR[12],5,6,C,Pbs2
3,4,PIN3_DHFR[12],5,8,C,Pbs2
3,5,SHO1_HSE1_DHFR[12],5,10,C,Pbs2
3,6,LSB3_DHFR[12],5,12,C,Pbs2
3,7,NBP2_DHFR[12],5,14,C,Pbs2
3,8,SHO1_MYO5_DHFR[12],5,16,C,Pbs2
3,9,CYK3_DHFR[12],5,18,C,Pbs2
3,10,SHO1_SLA1(SH3_1)_DHFR[12],5,20,C,Pbs2
3,11,SHO1_SLA1(SH3_3)_DHFR[12],5,22,C,Pbs2
3,12,SLA1_DHFR[12],5,24,C,Pbs2
3,13,SHO1_HOF1_DHFR[12],5,26,C,Pbs2
3,14,SHO1_STUFFED_DHFR[12],5,28,C,Pbs2
3,15,BEM1_DHFR[12],5,30,C,Pbs2
3,16,border,5,32,C,Pbs2
4,1,border,7,2,C,Pbs2
4,2,PEX13_DHFR[12],7,4,C,Pbs2
4,3,SHO1_RVS167_DHFR[12],7,6,C,Pbs2
4,4,HSE1_DHFR[12],7,8,C,Pbs2
4,5,BOI2_DHFR[12],7,10,C,Pbs2
4,6,HSE1_DHFR[12],7,12,C,Pbs2
4,7,FUS1_DHFR[12],7,14,C,Pbs2
4,8,HOF1_DHFR[12],7,16,C,Pbs2
4,9,HSE1_DHFR[12],7,18,C,Pbs2
4,10,FUS1_DHFR[12],7,20,C,Pbs2
4,11,SHO1_BBC1_DHFR[12],7,22,C,Pbs2
4,12,SHO1_SLA1(SH3_3)_DHFR[12],7,24,C,Pbs2
4,13,SHO1_BZZ1(SH3_1)_DHFR[12],7,26,C,Pbs2
4,14,BOI1_DHFR[12],7,28,C,Pbs2
4,15,ABP1_DHFR[12],7,30,C,Pbs2
4,16,border,7,32,C,Pbs2
5,1,border,9,2,C,Pbs2
5,2,BEM1_DHFR[12],9,4,C,Pbs2
5,3,SHO1_HOF1_DHFR[12],9,6,C,Pbs2
5,4,SDC25_17W_DHFR[12],9,8,C,Pbs2
5,5,SHO1_STUFFED_DHFR[12],9,10,C,Pbs2
5,6,SHO1_BUD14_DHFR[12],9,12,C,Pbs2
5,7,SHO1_SHO1_DHFR[12],9,14,C,Pbs2
5,8,SHO1_CDC25_DHFR[12],9,16,C,Pbs2
5,9,SHO1_MYO3_DHFR[12],9,18,C,Pbs2
5,10,SHO1_BBC1_DHFR[12],9,20,C,Pbs2
5,11,SHO1_DHFR[12],9,22,C,Pbs2
5,12,SHO1_CYK3_DHFR[12],9,24,C,Pbs2
5,13,SHO1_MYO5_DHFR[12],9,26,C,Pbs2
5,14,SHO1_BEM1(SH3_1)_DHFR[12],9,28,C,Pbs2
5,15,YSC84_DHFR[12],9,30,C,Pbs2
5,16,border,9,32,C,Pbs2
6,1,border,11,2,C,Pbs2
6,2,CDC25_DHFR[12],11,4,C,Pbs2
6,3,LSB3_DHFR[12],11,6,C,Pbs2
6,4,YSC84_DHFR[12],11,8,C,Pbs2
6,5,MYO3_DHFR[12],11,10,C,Pbs2
6,6,SHO1_YSC84_DHFR[12],11,12,C,Pbs2
6,7,SHO1_MYO5_DHFR[12],11,14,C,Pbs2
6,8,SHO1_BOI2_DHFR[12],11,16,C,Pbs2
6,9,SDC25_17W_DHFR[12],11,18,C,Pbs2
6,10,BOI2_DHFR[12],11,20,C,Pbs2
6,11,SHO1_MYO3_DHFR[12],11,22,C,Pbs2
6,12,PEX13_DHFR[12],11,24,C,Pbs2
6,13,SHO1_LSB3_DHFR[12],11,26,C,Pbs2
6,14,SHO1_SLA1(SH3_1)_DHFR[12],11,28,C,Pbs2
6,15,SHO1_FUS1_DHFR[12],11,30,C,Pbs2
6,16,border,11,32,C,Pbs2
7,1,border,13,2,C,Pbs2
7,2,SHO1_BZZ1(SH3_2)_DHFR[12],13,4,C,Pbs2
7,3,SHO1_BEM1(SH3_1)_DHFR[12],13,6,C,Pbs2
7,4,SHO1_DHFR[12],13,8,C,Pbs2
7,5,SHO1_ABP1_DHFR[12],13,10,C,Pbs2
7,6,SHO1_BOI2_DHFR[12],13,12,C,Pbs2
7,7,SHO1_SLA1(SH3_2)_DHFR[12],13,14,C,Pbs2
7,8,SHO1_LSB1_DHFR[12],13,16,C,Pbs2
7,9,SHO1_MYO3_DHFR[12],13,18,C,Pbs2
7,10,PIN3_DHFR[12],13,20,C,Pbs2
7,11,SHO1_HOF1_DHFR[12],13,22,C,Pbs2
7,12,ABP1_DHFR[12],13,24,C,Pbs2
7,13,CYK3_DHFR[12],13,26,C,Pbs2
7,14,SHO1_CDC25_DHFR[12],13,28,C,Pbs2
7,15,RVS167_DHFR[12],13,30,C,Pbs2
7,16,border,13,32,C,Pbs2
8,1,border,15,2,C,Pbs2
8,2,ABP1_DHFR[12],15,4,C,Pbs2
8,3,SHO1_MYO3_DHFR[12],15,6,C,Pbs2
8,4,YSC84_DHFR[12],15,8,C,Pbs2
8,5,SHO1_LSB1_DHFR[12],15,10,C,Pbs2
8,6,SHO1_SHO1_DHFR[12],15,12,C,Pbs2
8,7,BBC1_DHFR[12],15,14,C,Pbs2
8,8,SHO1_SDC25_17W_DHFR[12],15,16,C,Pbs2
8,9,SHO1_SDC25_17W_DHFR[12],15,18,C,Pbs2
8,10,SHO1_YSC84_DHFR[12],15,20,C,Pbs2
8,11,LSB3_DHFR[12],15,22,C,Pbs2
8,12,SHO1_BZZ1(SH3_1)_DHFR[12],15,24,C,Pbs2
8,13,PEX13_DHFR[12],15,26,C,Pbs2
8,14,SHO1_BOI1_DHFR[12],15,28,C,Pbs2
8,15,SHO1_CYK3_DHFR[12],15,30,C,Pbs2
8,16,border,15,32,C,Pbs2
9,1,border,17,2,C,Pbs2
9,2,SHO1_BEM1(SH3_1)_DHFR[12],17,4,C,Pbs2
9,3,PIN3_DHFR[12],17,6,C,Pbs2
9,4,SHO1_CYK3_DHFR[12],17,8,C,Pbs2
9,5,SHO1_SLA1(SH3_2)_DHFR[12],17,10,C,Pbs2
9,6,SHO1_BOI1_DHFR[12],17,12,C,Pbs2
9,7,SHO1_SLA1(SH3_1)_DHFR[12],17,14,C,Pbs2
9,8,SHO1_BBC1_DHFR[12],17,16,C,Pbs2
9,9,SHO1_PIN3_DHFR[12],17,18,C,Pbs2
9,10,SHO1_STUFFED_DHFR[12],17,20,C,Pbs2
9,11,LSB1_DHFR[12],17,22,C,Pbs2
9,12,SHO1_BEM1(SH3_1)_DHFR[12],17,24,C,Pbs2
9,13,SHO1_CDC25_DHFR[12],17,26,C,Pbs2
9,14,MYO3_DHFR[12],17,28,C,Pbs2
9,15,SHO1_PEX13_DHFR[12],17,30,C,Pbs2
9,16,border,17,32,C,Pbs2
10,1,border,19,2,C,Pbs2
10,2,SHO1_PIN3_DHFR[12],19,4,C,Pbs2
10,3,YSC84_DHFR[12],19,6,C,Pbs2
10,4,MYO3_DHFR[12],19,8,C,Pbs2
10,5,SHO1_SDC25_17W_DHFR[12],19,10,C,Pbs2
10,6,SHO1_PIN3_DHFR[12],19,12,C,Pbs2
10,7,CYK3_DHFR[12],19,14,C,Pbs2
10,8,SHO1_BUD14_DHFR[12],19,16,C,Pbs2
10,9,SHO1_BZZ1(SH3_1)_DHFR[12],19,18,C,Pbs2
10,10,HSE1_DHFR[12],19,20,C,Pbs2
10,11,SHO1_PEX13_DHFR[12],19,22,C,Pbs2
10,12,HOF1_DHFR[12],19,24,C,Pbs2
10,13,SHO1_BEM1(SH3_2)_DHFR[12],19,26,C,Pbs2
10,14,BZZ1_DHFR[12],19,28,C,Pbs2
10,15,SHO1_MYO3_DHFR[12],19,30,C,Pbs2
10,16,border,19,32,C,Pbs2
11,1,border,21,2,C,Pbs2
11,2,SHO1_LSB1_DHFR[12],21,4,C,Pbs2
11,3,PEX13_DHFR[12],21,6,C,Pbs2
11,4,SHO1_BZZ1(SH3_2)_DHFR[12],21,8,C,Pbs2
11,5,SLA1_DHFR[12],21,10,C,Pbs2
11,6,SHO1_BBC1_DHFR[12],21,12,C,Pbs2
11,7,BZZ1_DHFR[12],21,14,C,Pbs2
11,8,BUD14_DHFR[12],21,16,C,Pbs2
11,9,YSC84_DHFR[12],21,18,C,Pbs2
11,10,SHO1_MYO3_DHFR[12],21,20,C,Pbs2
11,11,PIN3_DHFR[12],21,22,C,Pbs2
11,12,MYO5_DHFR[12],21,24,C,Pbs2
11,13,SHO1_PIN3_DHFR[12],21,26,C,Pbs2
11,14,SHO1_PIN3_DHFR[12],21,28,C,Pbs2
11,15,SHO1_LSB3_DHFR[12],21,30,C,Pbs2
11,16,border,21,32,C,Pbs2
12,1,border,23,2,C,Pbs2
12,2,SHO1_BBC1_DHFR[12],23,4,C,Pbs2
12,3,PIN3_DHFR[12],23,6,C,Pbs2
12,4,SHO1_SLA1(SH3_3)_DHFR[12],23,8,C,Pbs2
12,5,SHO1_FUS1_DHFR[12],23,10,C,Pbs2
12,6,SHO1_NBP2_DHFR[12],23,12,C,Pbs2
12,7,BBC1_DHFR[12],23,14,C,Pbs2
12,8,SHO1_HSE1_DHFR[12],23,16,C,Pbs2
12,9,SHO1_RVS167_DHFR[12],23,18,C,Pbs2
12,10,LSB3_DHFR[12],23,20,C,Pbs2
12,11,SHO1_HSE1_DHFR[12],23,22,C,Pbs2
12,12,YSC84_DHFR[12],23,24,C,Pbs2
12,13,SHO1_CDC25_DHFR[12],23,26,C,Pbs2
12,14,SHO1_DHFR[12],23,28,C,Pbs2
12,15,SHO1_SDC25_17W_DHFR[12],23,30,C,Pbs2
12,16,border,23,32,C,Pbs2
13,1,border,25,2,C,Pbs2
13,2,BEM1_DHFR[12],25,4,C,Pbs2
13,3,SHO1_BOI1_DHFR[12],25,6,C,Pbs2
13,4,SDC25_17W_DHFR[12],25,8,C,Pbs2
13,5,BZZ1_DHFR[12],25,10,C,Pbs2
13,6,LSB1_DHFR[12],25,12,C,Pbs2
13,7,SHO1_BOI2_DHFR[12],25,14,C,Pbs2
13,8,BEM1_DHFR[12],25,16,C,Pbs2
13,9,NBP2_DHFR[12],25,18,C,Pbs2
13,10,SHO1_BOI1_DHFR[12],25,20,C,Pbs2
13,11,HOF1_DHFR[12],25,22,C,Pbs2
13,12,SHO1_PEX13_DHFR[12],25,24,C,Pbs2
13,13,SHO1_BUD14_DHFR[12],25,26,C,Pbs2
13,14,SHO1_YSC84_DHFR[12],25,28,C,Pbs2
13,15,SHO1_HSE1_DHFR[12],25,30,C,Pbs2
13,16,border,25,32,C,Pbs2
14,1,border,27,2,C,Pbs2
14,2,SHO1_BEM1(SH3_1)_DHFR[12],27,4,C,Pbs2
14,3,SHO1_LSB3_DHFR[12],27,6,C,Pbs2
14,4,SHO1_YSC84_DHFR[12],27,8,C,Pbs2
14,5,SHO1_HSE1_DHFR[12],27,10,C,Pbs2
14,6,BEM1_DHFR[12],27,12,C,Pbs2
14,7,SHO1_BOI2_DHFR[12],27,14,C,Pbs2
14,8,BUD14_DHFR[12],27,16,C,Pbs2
14,9,SLA1_DHFR[12],27,18,C,Pbs2
14,10,SHO1_BUD14_DHFR[12],27,20,C,Pbs2
14,11,BUD14_DHFR[12],27,22,C,Pbs2
14,12,SHO1_YSC84_DHFR[12],27,24,C,Pbs2
14,13,SHO1_BOI1_DHFR[12],27,26,C,Pbs2
14,14,CDC25_DHFR[12],27,28,C,Pbs2
14,15,SHO1_BZZ1(SH3_1)_DHFR[12],27,30,C,Pbs2
14,16,border,27,32,C,Pbs2
15,1,border,29,2,C,Pbs2
15,2,LSB3_DHFR[12],29,4,C,Pbs2
15,3,SHO1_SLA1(SH3_2)_DHFR[12],29,6,C,Pbs2
15,4,BBC1_DHFR[12],29,8,C,Pbs2
15,5,SHO1_CYK3_DHFR[12],29,10,C,Pbs2
15,6,SHO1_DHFR[12],29,12,C,Pbs2
15,7,SHO1_RVS167_DHFR[12],29,14,C,Pbs2
15,8,SHO1_BEM1(SH3_2)_DHFR[12],29,16,C,Pbs2
15,9,SHO1_ABP1_DHFR[12],29,18,C,Pbs2
15,10,BUD14_DHFR[12],29,20,C,Pbs2
15,11,RVS167_DHFR[12],29,22,C,Pbs2
15,12,SHO1_BZZ1(SH3_2)_DHFR[12],29,24,C,Pbs2
15,13,SHO1_FUS1_DHFR[12],29,26,C,Pbs2
15,14,SHO1_BOI2_DHFR[12],29,28,C,Pbs2
15,15,SDC25_17W_DHFR[12],29,30,C,Pbs2
15,16,border,29,32,C,Pbs2
16,1,border,31,2,C,Pbs2
16,2,SDC25_17W_DHFR[12],31,4,C,Pbs2
16,3,LSB1_DHFR[12],31,6,C,Pbs2
16,4,CDC25_DHFR[12],31,8,C,Pbs2
16,5,RVS167_DHFR[12],31,10,C,Pbs2
16,6,SHO1_BZZ1(SH3_1)_DHFR[12],31,12,C,Pbs2
16,7,SHO1_NBP2_DHFR[12],31,14,C,Pbs2
16,8,SHO1_SHO1_DHFR[12],31,16,C,Pbs2
16,9,SHO1_NBP2_DHFR[12],31,18,C,Pbs2
16,10,CYK3_DHFR[12],31,20,C,Pbs2
16,11,SHO1_MYO5_DHFR[12],31,22,C,Pbs2
16,12,FUS1_DHFR[12],31,24,C,Pbs2
16,13,SHO1_BZZ1(SH3_1)_DHFR[12],31,26,C,Pbs2
16,14,PEX13_DHFR[12],31,28,C,Pbs2
16,15,CYK3_DHFR[12],31,30,C,Pbs2
16,16,border,31,32,C,Pbs2
17,1,border,33,2,C,Pbs2
17,2,SHO1_DHFR[12],33,4,C,Pbs2
17,3,SHO1_RVS167_DHFR[12],33,6,C,Pbs2
17,4,RVS167_DHFR[12],33,8,C,Pbs2
17,5,SHO1_NBP2_DHFR[12],33,10,C,Pbs2
17,6,SHO1_SLA1(SH3_2)_DHFR[12],33,12,C,Pbs2
17,7,SLA1_DHFR[12],33,14,C,Pbs2
17,8,PEX13_DHFR[12],33,16,C,Pbs2
17,9,SHO1_BEM1(SH3_2)_DHFR[12],33,18,C,Pbs2
17,10,MYO5_DHFR[12],33,20,C,Pbs2
17,11,BBC1_DHFR[12],33,22,C,Pbs2
17,12,SHO1_SLA1(SH3_3)_DHFR[12],33,24,C,Pbs2
17,13,PIN3_DHFR[12],33,26,C,Pbs2
17,14,SLA1_DHFR[12],33,28,C,Pbs2
17,15,SHO1_DHFR[12],33,30,C,Pbs2
17,16,border,33,32,C,Pbs2
18,1,border,35,2,C,Pbs2
18,2,SHO1_FUS1_DHFR[12],35,4,C,Pbs2
18,3,SHO1_CDC25_DHFR[12],35,6,C,Pbs2
18,4,SHO1_SDC25_17W_DHFR[12],35,8,C,Pbs2
18,5,BZZ1_DHFR[12],35,10,C,Pbs2
18,6,SHO1_SHO1_DHFR[12],35,12,C,Pbs2
18,7,SHO1_BZZ1(SH3_2)_DHFR[12],35,14,C,Pbs2
18,8,SHO1_CYK3_DHFR[12],35,16,C,Pbs2
18,9,SHO1_LSB3_DHFR[12],35,18,C,Pbs2
18,10,BEM1_DHFR[12],35,20,C,Pbs2
18,11,SHO1_SLA1(SH3_2)_DHFR[12],35,22,C,Pbs2
18,12,SHO1_FUS1_DHFR[12],35,24,C,Pbs2
18,13,SHO1_SDC25_17W_DHFR[12],35,26,C,Pbs2
18,14,SHO1_RVS167_DHFR[12],35,28,C,Pbs2
18,15,FUS1_DHFR[12],35,30,C,Pbs2
18,16,border,35,32,C,Pbs2
19,1,border,37,2,C,Pbs2
19,2,SHO1_STUFFED_DHFR[12],37,4,C,Pbs2
19,3,FUS1_DHFR[12],37,6,C,Pbs2
19,4,CYK3_DHFR[12],37,8,C,Pbs2
19,5,SHO1_BUD14_DHFR[12],37,10,C,Pbs2
19,6,MYO3_DHFR[12],37,12,C,Pbs2
19,7,SHO1_ABP1_DHFR[12],37,14,C,Pbs2
19,8,BOI1_DHFR[12],37,16,C,Pbs2
19,9,SHO1_PEX13_DHFR[12],37,18,C,Pbs2
19,10,SHO1_FUS1_DHFR[12],37,20,C,Pbs2
19,11,NBP2_DHFR[12],37,22,C,Pbs2
19,12,BOI1_DHFR[12],37,24,C,Pbs2
19,13,HOF1_DHFR[12],37,26,C,Pbs2
19,14,SHO1_RVS167_DHFR[12],37,28,C,Pbs2
19,15,BOI1_DHFR[12],37,30,C,Pbs2
19,16,border,37,32,C,Pbs2
20,1,border,39,2,C,Pbs2
20,2,SHO1_MYO5_DHFR[12],39,4,C,Pbs2
20,3,SHO1_STUFFED_DHFR[12],39,6,C,Pbs2
20,4,BOI1_DHFR[12],39,8,C,Pbs2
20,5,CDC25_DHFR[12],39,10,C,Pbs2
20,6,FUS1_DHFR[12],39,12,C,Pbs2
20,7,SHO1_CYK3_DHFR[12],39,14,C,Pbs2
20,8,BOI2_DHFR[12],39,16,C,Pbs2
20,9,ABP1_DHFR[12],39,18,C,Pbs2
20,10,NBP2_DHFR[12],39,20,C,Pbs2
20,11,HOF1_DHFR[12],39,22,C,Pbs2
20,12,SHO1_SHO1_DHFR[12],39,24,C,Pbs2
